iso	year	pi	source	type	emp	wages	at	t_at	txt	revenue_unrelated	revenue_total	net_interest	etr	n_groups	n_firms	accum_earnings	revenue_related	txc	capital	dom
GNQ	2012		BEA_return	all_groups	900.0	129000000.0	25651000000.0	11142000000.0												
GNQ	2013		BEA_return	all_groups	1500.0	171000000.0	31211000000.0	11578000000.0												
GNQ	2014		BEA_return	all_groups	2000.0	187000000.0	27789000000.0	10105000000.0												
GNQ	2015		BEA_return	all_groups	1900.0	190000000.0	22810000000.0	6929000000.0												
GNQ	2016		BEA_return	all_groups	1800.0	170000000.0	21913000000.0	6109000000.0												
GNQ	2017		BEA_return	all_groups	1600.0	146000000.0	17613000000.0	3547000000.0												
GNQ	2018		BEA_return	all_groups	1700.0	143000000.0	16493000000.0	2468000000.0												
GNQ	2019		BEA_return	all_groups	1400.0	125000000.0	16874000000.0	2834000000.0												
GNQ	2020		BEA_return	all_groups	1300.0	119000000.0	16004000000.0	2474000000.0												
GNQ	2021		BEA_return	all_groups	1300.0	100000000.0	17565000000.0	2349000000.0												
GRC	2004	568000000.0	BEA_return	all_groups	54400.0	1461000000.0	16773000000.0	2719000000.0	223000000.0			-4000000.0	0.3926056338028169							
GRC	2005		BEA_return	all_groups			18930000000.0		167000000.0			5000000.0								
GRC	2006		BEA_return	all_groups					168000000.0			15000000.0								
GRC	2007		BEA_return	all_groups					204000000.0			51000000.0								
GRC	2008		BEA_return	all_groups					243000000.0			2000000.0								
GRC	2009	595000000.0	BEA_return	all_groups	18100.0	1118000000.0	11928000000.0	885000000.0	253000000.0				0.42521008403361343							
GRC	2010	-75000000.0	BEA_return	all_groups	18200.0	1128000000.0	9832000000.0	847000000.0	133000000.0	6646000000.0	6881000000.0		-1.7733333333333334							
GRC	2011	-5000000.0	BEA_return	all_groups	17900.0	1100000000.0	10265000000.0	989000000.0		6588000000.0	6926000000.0	-109000000.0								
GRC	2012	73000000.0	BEA_return	all_groups	17000.0	987000000.0	9904000000.0	1184000000.0	57000000.0	5908000000.0	6198000000.0	-59000000.0	0.7808219178082192							
GRC	2013	224000000.0	BEA_return	all_groups	16800.0	1004000000.0	9927000000.0	853000000.0	174000000.0	5920000000.0	6232000000.0	-1000000.0	0.7767857142857143							
GRC	2014	149000000.0	BEA_return	all_groups	17800.0	1037000000.0	8683000000.0	875000000.0	92000000.0	5502000000.0	6102000000.0		0.6174496644295302							
GRC	2015		BEA_return	all_groups	16400.0	869000000.0	9156000000.0	879000000.0	81000000.0	4643000000.0	5225000000.0									
GRC	2016	114000000.0	BEA_return	all_groups	15700.0	842000000.0	9435000000.0	857000000.0		4390000000.0	4996000000.0									
GRC	2017	488000000.0	BEA_return	all_groups	15600.0	827000000.0	10783000000.0	909000000.0	117000000.0				0.23975409836065573							
GRC	2018	140000000.0	BEA_return	all_groups	15500.0	823000000.0	10666000000.0	1047000000.0	71000000.0				0.5071428571428571							
GRC	2019	228000000.0	BEA_return	all_groups	18200.0	838000000.0	10646000000.0	1648000000.0	133000000.0	4794000000.0	5446000000.0		0.5833333333333334							
GRC	2020	237000000.0	BEA_return	all_groups	18200.0	826000000.0	10874000000.0	1372000000.0		4931000000.0	5520000000.0									
GRC	2021	313000000.0	BEA_return	all_groups	18600.0	868000000.0	11119000000.0	1342000000.0		5782000000.0	6520000000.0									
GRD	2004		BEA_return	all_groups																
GRD	2005		BEA_return	all_groups																
GRD	2006		BEA_return	all_groups																
GRD	2007		BEA_return	all_groups																
GRD	2008		BEA_return	all_groups																
GRD	2009		BEA_return	all_groups	100.0	2000000.0	30000000.0	9000000.0												
GRD	2010		BEA_return	all_groups	100.0	2000000.0	32000000.0	10000000.0												
GRD	2011		BEA_return	all_groups	100.0	1000000.0	22000000.0	5000000.0												
GRD	2012		BEA_return	all_groups	100.0	1000000.0	23000000.0	5000000.0												
GRD	2013		BEA_return	all_groups	100.0	1000000.0	23000000.0	5000000.0												
GRD	2014		BEA_return	all_groups	300.0		135000000.0													
GRD	2015		BEA_return	all_groups	300.0		135000000.0													
GRD	2016		BEA_return	all_groups	300.0		133000000.0													
GRD	2017		BEA_return	all_groups	300.0		127000000.0													
GRD	2018		BEA_return	all_groups	300.0		130000000.0													
GRD	2019		BEA_return	all_groups	300.0															
GRD	2020		BEA_return	all_groups		2000000.0	10000000.0													
GRD	2021		BEA_return	all_groups		2000000.0	10000000.0													
GRL	2009		BEA_return	all_groups	0.0	0.0	1000000.0													
GRL	2010		BEA_return	all_groups	0.0	0.0	1000000.0													
GRL	2011		BEA_return	all_groups	0.0	0.0	1000000.0													
GRL	2012		BEA_return	all_groups	0.0	0.0	1000000.0													
GRL	2013		BEA_return	all_groups	0.0	0.0	1000000.0													
GRL	2014		BEA_return	all_groups		1000000.0														
GRL	2015		BEA_return	all_groups		1000000.0														
GRL	2016		BEA_return	all_groups		1000000.0														
GRL	2017		BEA_return	all_groups		1000000.0														
GRL	2018		BEA_return	all_groups		1000000.0														
GTM	2004		BEA_return	all_groups	17500.0	159000000.0		640000000.0												
GTM	2005		BEA_return	all_groups			2963000000.0													
GTM	2006		BEA_return	all_groups	17200.0	176000000.0	2464000000.0													
GTM	2007		BEA_return	all_groups	24600.0	267000000.0	3213000000.0													
GTM	2008		BEA_return	all_groups	26200.0	304000000.0	3155000000.0													
GTM	2009		BEA_return	all_groups	15500.0	224000000.0	3253000000.0	909000000.0												
GTM	2010		BEA_return	all_groups	15200.0	232000000.0	3424000000.0	935000000.0												
GTM	2011		BEA_return	all_groups	15100.0	226000000.0	3609000000.0	953000000.0												
GTM	2012		BEA_return	all_groups	15100.0	209000000.0	3109000000.0	809000000.0												
GTM	2013		BEA_return	all_groups	19300.0	297000000.0	3811000000.0	967000000.0												
GTM	2014		BEA_return	all_groups	24600.0	345000000.0	4509000000.0	1039000000.0												
GTM	2015		BEA_return	all_groups	24300.0	348000000.0	4409000000.0	1053000000.0												
GTM	2016		BEA_return	all_groups	21300.0	330000000.0	3468000000.0	668000000.0												
GTM	2017		BEA_return	all_groups	20900.0	335000000.0	3619000000.0	753000000.0												
GTM	2018		BEA_return	all_groups	22300.0	337000000.0	3546000000.0	722000000.0												
GTM	2019		BEA_return	all_groups	28700.0	447000000.0	3952000000.0	864000000.0												
GTM	2020		BEA_return	all_groups	28700.0	454000000.0	4176000000.0	1056000000.0												
GTM	2021		BEA_return	all_groups	27500.0	476000000.0	4221000000.0	1195000000.0												
GUF	2009		BEA_return	all_groups																
GUF	2010		BEA_return	all_groups																
GUF	2011		BEA_return	all_groups																
GUF	2012		BEA_return	all_groups																
GUF	2013		BEA_return	all_groups																
GUF	2014		BEA_return	all_groups	0.0	0.0														
GUF	2015		BEA_return	all_groups	0.0	0.0														
GUF	2016		BEA_return	all_groups	0.0	0.0														
GUF	2017		BEA_return	all_groups	0.0	0.0														
GUF	2018		BEA_return	all_groups	0.0	0.0														
GUF	2019		BEA_return	all_groups	0.0	0.0														
GUF	2020		BEA_return	all_groups	0.0	0.0														
GUF	2021		BEA_return	all_groups	0.0	0.0														
GUY	2004		BEA_return	all_groups	1400.0	11000000.0	276000000.0	141000000.0												
GUY	2005		BEA_return	all_groups	1100.0	13000000.0														
GUY	2006		BEA_return	all_groups	1100.0	13000000.0	287000000.0													
GUY	2007		BEA_return	all_groups	1100.0	14000000.0	320000000.0													
GUY	2008		BEA_return	all_groups																
GUY	2009		BEA_return	all_groups	800.0															
GUY	2010		BEA_return	all_groups	800.0															
GUY	2011		BEA_return	all_groups	800.0															
GUY	2012		BEA_return	all_groups	700.0															
GUY	2013		BEA_return	all_groups	800.0															
GUY	2014		BEA_return	all_groups	800.0															
GUY	2015		BEA_return	all_groups	900.0															
GUY	2016		BEA_return	all_groups	1000.0	22000000.0														
GUY	2017		BEA_return	all_groups	1000.0															
GUY	2018		BEA_return	all_groups																
GUY	2019		BEA_return	all_groups		71000000.0														
GUY	2020		BEA_return	all_groups		125000000.0														
GUY	2021		BEA_return	all_groups		151000000.0														
HKG	2004	3623000000.0	BEA_return	all_groups	123100.0	3815000000.0	168247000000.0	7191000000.0	676000000.0			-668000000.0	0.18658570245652775							
HKG	2005	4385000000.0	BEA_return	all_groups	120100.0	4112000000.0	159811000000.0		928000000.0			-1356000000.0	0.21163055872291905							
HKG	2006	5692000000.0	BEA_return	all_groups	124200.0	4703000000.0	197749000000.0		1013000000.0			-1184000000.0	0.17796907940969783							
HKG	2007	7170000000.0	BEA_return	all_groups	124400.0	5158000000.0	217601000000.0		1202000000.0			-601000000.0	0.16764295676429566							
HKG	2008	7506000000.0	BEA_return	all_groups			126121000000.0		534000000.0			-901000000.0	0.07114308553157474							
HKG	2009	7805000000.0	BEA_return	all_groups	112800.0	5974000000.0	268499000000.0	7939000000.0				-1532000000.0								
HKG	2010	6427000000.0	BEA_return	all_groups	117500.0	6572000000.0	270589000000.0	7783000000.0	1133000000.0	76544000000.0	100078000000.0	-899000000.0	0.1762875369534775							
HKG	2011	7603000000.0	BEA_return	all_groups	115800.0	6778000000.0	297697000000.0	7597000000.0	1092000000.0	88373000000.0	114661000000.0	-1070000000.0	0.1436275154544259							
HKG	2012	7094000000.0	BEA_return	all_groups	116600.0	8073000000.0	317287000000.0	7864000000.0	1187000000.0	91040000000.0	115310000000.0	-817000000.0	0.1673244995771074							
HKG	2013	7303000000.0	BEA_return	all_groups	112300.0	8456000000.0	303393000000.0	7716000000.0	1566000000.0	88162000000.0	111864000000.0	-1084000000.0	0.21443242503080925							
HKG	2014	7859000000.0	BEA_return	all_groups	142100.0	10286000000.0	334618000000.0	5210000000.0	1372000000.0	76846000000.0	139336000000.0	-704000000.0	0.17457691818297494							
HKG	2015	8590000000.0	BEA_return	all_groups	140500.0	10319000000.0	347270000000.0	5074000000.0	1276000000.0	79254000000.0	139840000000.0	-871000000.0	0.14854481955762514							
HKG	2016	5875000000.0	BEA_return	all_groups	140400.0	10901000000.0	359657000000.0	5681000000.0	1510000000.0	66528000000.0	130002000000.0	-934000000.0	0.2570212765957447							
HKG	2017	7738000000.0	BEA_return	all_groups	144300.0	11119000000.0	417417000000.0	7401000000.0	1670000000.0	64296000000.0	133831000000.0	-1623000000.0	0.2158180408374257							
HKG	2018	8136000000.0	BEA_return	all_groups	143000.0	11148000000.0	434481000000.0	9757000000.0	1716000000.0	73393000000.0	151778000000.0	-1395000000.0	0.21091445427728614							
HKG	2019	8144000000.0	BEA_return	all_groups	139500.0	11712000000.0	535031000000.0	11004000000.0	1932000000.0	65821000000.0	158907000000.0	-1093000000.0	0.23722986247544203							
HKG	2020	9630000000.0	BEA_return	all_groups	131600.0	11811000000.0	590632000000.0	8974000000.0	2272000000.0	69069000000.0	168846000000.0	-1373000000.0	0.23592938733125648							
HKG	2021	13084000000.0	BEA_return	all_groups	119300.0	12184000000.0	504016000000.0	8451000000.0	2628000000.0	83464000000.0	194777000000.0	-1300000000.0	0.20085600733720574							
HND	2004	98000000.0	BEA_return	all_groups	21300.0	189000000.0			18000000.0			1000000.0	0.1836734693877551							
HND	2005		BEA_return	all_groups	20000.0	184000000.0	1455000000.0					4000000.0								
HND	2006		BEA_return	all_groups					114000000.0			6000000.0								
HND	2007		BEA_return	all_groups			2166000000.0					8000000.0								
HND	2008		BEA_return	all_groups								8000000.0								
HND	2009	243000000.0	BEA_return	all_groups	44000.0	381000000.0	2803000000.0	469000000.0												
HND	2010	149000000.0	BEA_return	all_groups	46100.0	402000000.0	2869000000.0	449000000.0	17000000.0				0.11409395973154363							
HND	2011	132000000.0	BEA_return	all_groups	45500.0	405000000.0	2671000000.0	482000000.0	4000000.0	1817000000.0		-40000000.0	0.030303030303030304							
HND	2012	148000000.0	BEA_return	all_groups	39000.0	388000000.0	2735000000.0	450000000.0	26000000.0				0.17567567567567569							
HND	2013	156000000.0	BEA_return	all_groups	44000.0	442000000.0	3018000000.0	531000000.0												
HND	2014	79000000.0	BEA_return	all_groups	42800.0	418000000.0	2935000000.0	633000000.0	24000000.0			-15000000.0	0.3037974683544304							
HND	2015	141000000.0	BEA_return	all_groups	46500.0	429000000.0	3254000000.0	762000000.0	38000000.0			-23000000.0	0.2695035460992908							
HND	2016	130000000.0	BEA_return	all_groups	45500.0	443000000.0	2985000000.0	728000000.0	45000000.0			-26000000.0	0.34615384615384615							
HND	2017	110000000.0	BEA_return	all_groups	47600.0	425000000.0	3108000000.0	826000000.0	34000000.0			-32000000.0	0.3090909090909091							
HND	2018	185000000.0	BEA_return	all_groups	48500.0	446000000.0	3279000000.0	856000000.0	21000000.0			-41000000.0	0.11351351351351352							
HND	2019	330000000.0	BEA_return	all_groups	45300.0	381000000.0	3357000000.0	863000000.0	37000000.0			-41000000.0	0.11212121212121212							
HND	2020	62000000.0	BEA_return	all_groups	48900.0	384000000.0	3407000000.0	823000000.0		2296000000.0	3267000000.0	-33000000.0								
HND	2021	123000000.0	BEA_return	all_groups	43000.0	322000000.0	3382000000.0	834000000.0	24000000.0			-1000000.0	0.1951219512195122							
HRV	2004		BEA_return	all_groups	1200.0	30000000.0	128000000.0	28000000.0												
HRV	2005		BEA_return	all_groups	1300.0	32000000.0	151000000.0													
HRV	2006		BEA_return	all_groups	1400.0	41000000.0	214000000.0													
HRV	2007		BEA_return	all_groups	1400.0	43000000.0	483000000.0													
HRV	2008		BEA_return	all_groups	2700.0	62000000.0	685000000.0													
HRV	2009		BEA_return	all_groups	3100.0	82000000.0	719000000.0	337000000.0												
HRV	2010		BEA_return	all_groups	2100.0	71000000.0	661000000.0													
HRV	2011		BEA_return	all_groups	2200.0	71000000.0	601000000.0													
HRV	2012		BEA_return	all_groups	1700.0	56000000.0	531000000.0													
HRV	2013		BEA_return	all_groups	1700.0	56000000.0	556000000.0	53000000.0												
HRV	2014		BEA_return	all_groups	2100.0	74000000.0	822000000.0	224000000.0												
HRV	2015		BEA_return	all_groups	1500.0	66000000.0	584000000.0	48000000.0												
HRV	2016		BEA_return	all_groups	1800.0	85000000.0	873000000.0	83000000.0												
HRV	2017		BEA_return	all_groups	1900.0	89000000.0	1103000000.0	115000000.0												
HRV	2018		BEA_return	all_groups	2000.0	88000000.0	1099000000.0	116000000.0												
HRV	2019		BEA_return	all_groups	2700.0	122000000.0	957000000.0	144000000.0												
HRV	2020		BEA_return	all_groups	2600.0	93000000.0	1054000000.0	147000000.0												
HRV	2021		BEA_return	all_groups	2600.0	100000000.0	1038000000.0	147000000.0												
HTI	2004		BEA_return	all_groups	600.0	5000000.0														
HTI	2005		BEA_return	all_groups	800.0	9000000.0	198000000.0													
HTI	2006		BEA_return	all_groups	1100.0	12000000.0	338000000.0													
HTI	2007		BEA_return	all_groups	1200.0	16000000.0	371000000.0													
HTI	2008		BEA_return	all_groups	1300.0	17000000.0	328000000.0													
HTI	2009		BEA_return	all_groups	600.0															
HTI	2010		BEA_return	all_groups	600.0	9000000.0														
HTI	2011		BEA_return	all_groups	600.0															
HTI	2012		BEA_return	all_groups		1000000.0		1000000.0												
HTI	2013		BEA_return	all_groups		1000000.0		1000000.0												
HTI	2014		BEA_return	all_groups	900.0	9000000.0		4000000.0												
HTI	2015		BEA_return	all_groups	900.0	9000000.0		9000000.0												
HTI	2016		BEA_return	all_groups	1100.0	13000000.0		6000000.0												
HTI	2017		BEA_return	all_groups		11000000.0		8000000.0												
HTI	2018		BEA_return	all_groups		10000000.0		7000000.0												
HTI	2019		BEA_return	all_groups	400.0	5000000.0	90000000.0	9000000.0												
HTI	2020		BEA_return	all_groups	400.0	5000000.0	97000000.0	11000000.0												
HTI	2021		BEA_return	all_groups	400.0	5000000.0	88000000.0	9000000.0												
HUN	2004	319000000.0	BEA_return	all_groups	54600.0	1025000000.0	17490000000.0	2611000000.0	87000000.0			-12000000.0	0.2727272727272727							
HUN	2005	900000000.0	BEA_return	all_groups	53300.0	1041000000.0	19602000000.0		96000000.0			-35000000.0	0.10666666666666667							
HUN	2006	1365000000.0	BEA_return	all_groups	61300.0	1225000000.0	29417000000.0		192000000.0			-462000000.0	0.14065934065934066							
HUN	2007	2357000000.0	BEA_return	all_groups	67600.0	1592000000.0	41126000000.0		242000000.0			-502000000.0	0.10267288926601613							
HUN	2008	2756000000.0	BEA_return	all_groups	65099.99999999999	1692000000.0	38459000000.0		327000000.0			-427000000.0	0.11865021770682148							
HUN	2009	2468000000.0	BEA_return	all_groups	58000.0	1623000000.0	28958000000.0	3932000000.0	283000000.0			-17000000.0	0.1146677471636953							
HUN	2010	181000000.0	BEA_return	all_groups	59700.0	1629000000.0	50767000000.0	3694000000.0		10298000000.0	17805000000.0	741000000.0								
HUN	2011	1526000000.0	BEA_return	all_groups	62100.0	1694000000.0	46634000000.0	3729000000.0	164000000.0	10659000000.0	18799000000.0	493000000.0	0.10747051114023591							
HUN	2012	-566000000.0	BEA_return	all_groups	62900.0	1664000000.0	49584000000.0	3458000000.0	246000000.0	10652000000.0	19759000000.0	560000000.0	-0.43462897526501765							
HUN	2013	800000000.0	BEA_return	all_groups	62900.0	1686000000.0	49984000000.0	3480000000.0		11115000000.0		59000000.0								
HUN	2014	632000000.0	BEA_return	all_groups	67800.0	1698000000.0	43048000000.0	3639000000.0	433000000.0			138000000.0	0.685126582278481							
HUN	2015		BEA_return	all_groups	66900.0	1625000000.0	68975000000.0	3754000000.0		11631000000.0		29000000.0								
HUN	2016	1241000000.0	BEA_return	all_groups	67300.0	1645000000.0	62228000000.0	3678000000.0	238000000.0	10952000000.0	16714000000.0	-11000000.0	0.1917808219178082							
HUN	2017	1648000000.0	BEA_return	all_groups	71200.0	1716000000.0	54829000000.0	3967000000.0	198000000.0	10719000000.0	16399000000.0	-119000000.0	0.12014563106796117							
HUN	2018	1204000000.0	BEA_return	all_groups	68000.0	1752000000.0	57448000000.0	3794000000.0	243000000.0	11487000000.0	17590000000.0	-103000000.0	0.20182724252491693							
HUN	2019	969000000.0	BEA_return	all_groups	62400.0	1608000000.0	64677000000.0	2925000000.0	308000000.0	10025000000.0	14209000000.0	-119000000.0	0.31785345717234265							
HUN	2020	691000000.0	BEA_return	all_groups	58700.0	1561000000.0	139445000000.0	2948000000.0	193000000.0	8667000000.0	12660000000.0	-454000000.0	0.2793053545586107							
HUN	2021	1175000000.0	BEA_return	all_groups	56300.0	1586000000.0	134094000000.0	2885000000.0	219000000.0	10682000000.0	14562000000.0	-689000000.0	0.18638297872340426							
IDN	2004	4237000000.0	BEA_return	all_groups	73300.0	994000000.0	32015000000.0	13058000000.0	1866000000.0			19000000.0	0.4404059476044371							
IDN	2005		BEA_return	all_groups	122700.0	1181000000.0	39544000000.0		1977000000.0			46000000.0								
IDN	2006		BEA_return	all_groups	105100.0	1320000000.0	44400000000.0		2750000000.0			68000000.0								
IDN	2007		BEA_return	all_groups	107200.0	1646000000.0	56159000000.0		2512000000.0			465000000.0								
IDN	2008		BEA_return	all_groups	107200.0	1604000000.0	53301000000.0		2959000000.0			159000000.0								
IDN	2009	8141000000.0	BEA_return	all_groups	102300.0	1795000000.0	50224000000.0	17121000000.0	2973000000.0				0.36518855177496623							
IDN	2010	9788000000.0	BEA_return	all_groups	100600.0	1971000000.0	52007000000.0	17645000000.0	3873000000.0	15897000000.0	25248000000.0		0.3956885982836126							
IDN	2011	10747000000.0	BEA_return	all_groups	101800.0	2165000000.0	57153000000.0	18381000000.0	4266000000.0	16669000000.0	29947000000.0		0.3969479854843212							
IDN	2012	9932000000.0	BEA_return	all_groups	110500.0	2316000000.0	65312000000.0	21118000000.0	4053000000.0	17616000000.0	30428000000.0		0.4080749093838099							
IDN	2013	8621000000.0	BEA_return	all_groups	117000.0	2376000000.0	71516000000.0	21961000000.0	3358000000.0	17760000000.0	30556000000.0	97000000.0	0.3895139774968101							
IDN	2014	6987000000.0	BEA_return	all_groups	121900.0	3084000000.0	74675000000.0	22485000000.0		18658000000.0	29182000000.0	95000000.0								
IDN	2015	3874000000.0	BEA_return	all_groups	118700.0	3030000000.0	66686000000.0	21390000000.0	1709000000.0	16249000000.0	23863000000.0	-8000000.0	0.4411461022199277							
IDN	2016	4367000000.0	BEA_return	all_groups	114300.0	2653000000.0	67548000000.0	22025000000.0	1728000000.0	14685000000.0	23059000000.0	-55000000.0	0.39569498511564005							
IDN	2017	5787000000.0	BEA_return	all_groups	104200.0	2329000000.0	63083000000.0	19847000000.0	1921000000.0	14797000000.0	24493000000.0	-103000000.0	0.33195092448591673							
IDN	2018	7235000000.0	BEA_return	all_groups	101600.0	2215000000.0	68022000000.0	24581000000.0	1903000000.0	15144000000.0	25965000000.0	-192000000.0	0.2630269523151348							
IDN	2019	4160000000.0	BEA_return	all_groups	91100.0	2176000000.0	68756000000.0	25615000000.0	1679000000.0	16738000000.0	24204000000.0	-51000000.0	0.40360576923076924							
IDN	2020	3172000000.0	BEA_return	all_groups	90000.0	2097000000.0	68898000000.0	26002000000.0	1390000000.0	15874000000.0	22253000000.0	-113000000.0	0.4382093316519546							
IDN	2021	7115000000.0	BEA_return	all_groups	97700.0	2142000000.0	69655000000.0	25193000000.0	2051000000.0				0.2882642304989459							
IND	2004	1049000000.0	BEA_return	all_groups	182200.0	1959000000.0	23842000000.0	6911000000.0	358000000.0			-118000000.0	0.34127740705433746							
IND	2005	1466000000.0	BEA_return	all_groups	210200.0	2266000000.0	24620000000.0		327000000.0			-81000000.0	0.22305593451568895							
IND	2006		BEA_return	all_groups	242500.0	2982000000.0	31834000000.0		397000000.0			-211000000.0								
IND	2007	2545000000.0	BEA_return	all_groups	341200.0	4269000000.0	49486000000.0		563000000.0			-383000000.0	0.22121807465618862							
IND	2008	3587000000.0	BEA_return	all_groups	404300.0	5431000000.0	47908000000.0		722000000.0			-246000000.0	0.2012824086980764							
IND	2009	4928000000.0	BEA_return	all_groups	518000.0	8106000000.0	81193000000.0	9260000000.0	1441000000.0			-598000000.0	0.2924107142857143							
IND	2010	5514000000.0	BEA_return	all_groups	712700.0	10359000000.0	88883000000.0	10653000000.0	1444000000.0	37059000000.0	47115000000.0	-947000000.0	0.2618788538266231							
IND	2011	6113000000.0	BEA_return	all_groups	817400.0	12282000000.0	97533000000.0	11523000000.0	1830000000.0	42661000000.0	55986000000.0	-1330000000.0	0.29936201537706525							
IND	2012	5787000000.0	BEA_return	all_groups	839400.0	13367000000.0	103096000000.0	13625000000.0	1946000000.0	45432000000.0	61048000000.0	-1158000000.0	0.33627095213409364							
IND	2013	4045000000.0	BEA_return	all_groups	954400.0	15193000000.0	104550000000.0	14706000000.0	1617000000.0	48663000000.0	68303000000.0	-1011000000.0	0.3997527812113721							
IND	2014	6931000000.0	BEA_return	all_groups	1121300.0	17012000000.0	122590000000.0	16249000000.0	2763000000.0	52128000000.0	74563000000.0	-865000000.0	0.39864377434713605							
IND	2015	6473000000.0	BEA_return	all_groups	1138700.0	18312000000.0	130679000000.0	16320000000.0	2277000000.0	53523000000.0	77174000000.0	-1005000000.0	0.35176888614243784							
IND	2016	7034000000.0	BEA_return	all_groups	1222300.0	20029000000.0	141552000000.0	17945000000.0	2324000000.0	56964000000.0	81384000000.0	-1159000000.0	0.33039522320159226							
IND	2017	8943000000.0	BEA_return	all_groups	1297500.0	21924000000.0	164892000000.0	21933000000.0	2898000000.0	61992000000.0	91358000000.0	-1235000000.0	0.32405233143240525							
IND	2018	8727000000.0	BEA_return	all_groups	1294700.0	23200000000.0	189645000000.0	23421000000.0	3755000000.0	71765000000.0	102899000000.0	-1366000000.0	0.43027386272487683							
IND	2019	7940000000.0	BEA_return	all_groups	1408400.0	27020000000.0	202590000000.0	21126000000.0	3877000000.0	77323000000.0	114048000000.0	-1407000000.0	0.48828715365239295							
IND	2020	6596000000.0	BEA_return	all_groups	1463900.0	28020000000.0	209439000000.0	20728000000.0	3456000000.0	73772000000.0	109779000000.0	-1176000000.0	0.5239539114614918							
IND	2021	8441000000.0	BEA_return	all_groups	1566900.0	32186000000.0	234259000000.0	24164000000.0	3543000000.0	92554000000.0	134737000000.0	-1058000000.0	0.4197369979860206							
IRL	2004	29592000000.0	BEA_return	all_groups	86300.0	4618000000.0	345753000000.0	13850000000.0	1920000000.0			-1443000000.0	0.064882400648824							
IRL	2005	30751000000.0	BEA_return	all_groups	93100.0	4951000000.0	402234000000.0		2653000000.0			-1799000000.0	0.08627361711814249							
IRL	2006	37855000000.0	BEA_return	all_groups	92300.0	5292000000.0	427640000000.0		2508000000.0			-944000000.0	0.06625280676264694							
IRL	2007	47320000000.0	BEA_return	all_groups	95000.0	6184000000.0	539373000000.0		3492000000.0			-3117000000.0	0.07379543533389687							
IRL	2008	38421000000.0	BEA_return	all_groups	91000.0	6844000000.0	669799000000.0		3457000000.0			-2729000000.0	0.08997683558470627							
IRL	2009	44177000000.0	BEA_return	all_groups	99700.0	7316000000.0	807045000000.0	46477000000.0	2333000000.0			-2883000000.0	0.052810285895375425							
IRL	2010	51391000000.0	BEA_return	all_groups	98000.0	7190000000.0	840882000000.0	45603000000.0	3101000000.0	116566000000.0	263998000000.0	-1667000000.0	0.06034130489774474							
IRL	2011	62852000000.0	BEA_return	all_groups	98300.0	7421000000.0	1016955000000.0	49002000000.0	2351000000.0	128813000000.0	291832000000.0	-3199000000.0	0.037405333163622476							
IRL	2012	69538000000.0	BEA_return	all_groups	106600.0	8158000000.0	1164473000000.0	58310000000.0	2884000000.0	141952000000.0	313011000000.0	-2301000000.0	0.0414737265955305							
IRL	2013	61747000000.0	BEA_return	all_groups	106800.0	8267000000.0	1165837000000.0	60666000000.0	3615000000.0	152353000000.0	305920000000.0	-749000000.0	0.058545354430174744							
IRL	2014	61572000000.0	BEA_return	all_groups	123600.0	9337000000.0	1311837000000.0	70527000000.0	3840000000.0	176228000000.0	348727000000.0	-603000000.0	0.06236601052426428							
IRL	2015	73602000000.0	BEA_return	all_groups	119300.0	8949000000.0	1411228000000.0	72696000000.0	3879000000.0	170995000000.0	348806000000.0	-1471000000.0	0.05270237221814625							
IRL	2016	76913000000.0	BEA_return	all_groups	123100.0	9292000000.0	1436619000000.0	71723000000.0	4212000000.0	183784000000.0	358954000000.0	-2488000000.0	0.05476317397579083							
IRL	2017	81268000000.0	BEA_return	all_groups	129500.0	9895000000.0	1761677000000.0	66735000000.0	4134000000.0	187287000000.0	350229000000.0	-4218000000.0	0.0508687306196781							
IRL	2018	99596000000.0	BEA_return	all_groups	135200.0	10765000000.0	2050008000000.0	57222000000.0	7367000000.0	206154000000.0	421541000000.0	-5931000000.0	0.07396883408972248							
IRL	2019	83047000000.0	BEA_return	all_groups	149700.0	11855000000.0	1957645000000.0	75412000000.0	5082000000.0	206933000000.0	444383000000.0	-6296000000.0	0.06119426348934941							
IRL	2020	99177000000.0	BEA_return	all_groups	155500.0	12985000000.0	2015411000000.0	80356000000.0	7140000000.0	199249000000.0	458862000000.0	-3039000000.0	0.07199249826068545							
IRL	2021	97009000000.0	BEA_return	all_groups	160300.0	14505000000.0	1941109000000.0	60015000000.0	13227000000.0	250070000000.0	508172000000.0	-1296000000.0	0.13634817388077394							
IRN	2004		BEA_return	all_groups	100.0	7000000.0														
IRN	2005		BEA_return	all_groups	100.0	7000000.0														
IRN	2006		BEA_return	all_groups		1000000.0														
IRN	2007		BEA_return	all_groups																
IRN	2008		BEA_return	all_groups																
IRN	2009		BEA_return	all_groups	0.0	0.0	3000000.0	2000000.0												
IRN	2010		BEA_return	all_groups	0.0	0.0	3000000.0	2000000.0												
IRN	2011		BEA_return	all_groups	0.0	0.0	3000000.0	2000000.0												
IRN	2012		BEA_return	all_groups	0.0	0.0	3000000.0	2000000.0												
IRN	2013		BEA_return	all_groups	0.0	0.0	3000000.0	2000000.0												
IRN	2019		BEA_return	all_groups	0.0	0.0														
IRN	2020		BEA_return	all_groups	0.0	0.0														
IRN	2021		BEA_return	all_groups	0.0	0.0														
IRQ	2004		BEA_return	all_groups	200.0	4000000.0														
